Estimated owners,Peak CCU,Required age,Price,DLC count,Supported languages,Full audio languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Multiplayer,Genres
0,2,0,0.99,4,1,1,1,0,0,0,0,123,3,86,119,0,4
0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5
0,0,0,7.99,0,1,0,1,0,0,0,0,6,4,25,0,0,3
0,0,0,4.99,0,1,0,1,0,1,0,0,0,1,0,0,0,3
0,0,0,0.99,0,2,0,1,0,0,0,0,2,3,0,0,0,2
0,0,0,14.99,1,7,2,1,1,0,0,0,75,26,25,0,1,2
1,0,0,2.99,0,14,2,1,0,0,0,0,60,25,0,0,0,1
0,4,0,5.99,0,1,1,1,0,0,0,0,268,33,0,240,0,1
3,1,0,3.99,0,5,0,1,0,0,48,0,217,94,12,137,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,4,32,0,0,0,3
3,0,0,19.99,0,2,2,1,0,0,47,0,266,164,20,162,0,2
1,7,0,6.59,1,3,2,1,0,0,0,0,711,35,0,941,0,3
0,0,0,0,0,1,1,1,0,0,0,0,8,3,0,0,0,4
0,0,0,1.99,0,2,0,1,0,0,0,0,14,11,8,0,1,2
2,76,0,9.99,3,3,0,1,0,0,0,0,709,162,31,588,1,2
0,0,0,3.99,0,1,1,1,0,0,0,0,26,31,18,0,0,4
0,2,0,12.99,0,17,0,1,1,0,0,0,47,14,18,0,0,4
0,0,0,0.99,0,29,0,1,0,0,0,0,205,18,72,211,0,2
0,2,0,5.99,0,1,0,1,1,1,0,0,3,1,21,0,0,2
0,0,0,1.99,0,1,0,1,0,0,0,0,5,0,5,0,0,2
0,1,0,0,1,3,0,1,0,0,0,0,82,19,29,0,1,3
0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,0,0,5
1,0,0,3.99,0,1,0,1,0,0,0,0,22,3,14,0,0,4
0,0,0,1.99,0,1,1,1,0,0,0,0,93,25,4,0,0,4
0,0,0,4.99,0,6,0,1,0,0,0,0,12,4,0,0,0,4
0,0,0,14.99,0,1,0,1,0,0,0,0,1,1,23,0,0,2
0,0,0,14.99,0,2,2,1,0,0,0,0,1,0,25,0,1,3
0,0,0,0.99,0,1,0,1,0,0,0,0,3,0,0,0,0,4
2,1,0,14.99,3,15,0,1,0,0,0,0,270,83,24,298,1,4
0,0,0,3.99,0,2,0,1,0,0,0,0,70,14,0,0,0,2
0,0,0,1.99,0,29,0,1,0,0,0,0,4,0,80,0,0,2
2,114,0,9.99,0,8,3,1,0,0,0,0,534,129,45,570,1,1
0,0,0,0.74,0,1,1,1,1,0,0,0,8,1,18,0,0,3
0,0,0,0.99,0,1,1,1,0,0,0,0,9,4,0,0,0,7
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
1,0,0,9.99,0,1,0,1,1,1,0,0,154,67,12,198,1,3
0,0,0,2.99,0,1,0,1,0,0,0,0,3,1,12,0,0,3
0,0,0,4.99,2,7,0,1,1,1,0,0,28,0,16,0,0,2
4,2,0,9.99,1,5,2,1,1,1,76,0,3094,416,17,2641,0,3
2,1,0,19.99,1,6,5,1,0,0,63,0,80,82,0,136,1,1
0,0,0,2.99,0,3,3,1,1,1,0,0,30,3,23,0,0,4
1,1,0,14.99,0,10,0,1,0,0,0,0,72,7,0,0,0,3
1,0,0,1.99,0,1,0,1,0,0,0,0,1,2,2,0,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,4
0,0,0,0.99,0,1,1,1,0,0,0,0,10,5,0,0,0,1
0,0,0,3.99,0,5,2,1,0,0,0,0,0,0,0,0,1,4
0,6,0,6.99,0,1,0,1,1,0,0,0,53,14,0,0,0,1
0,0,0,4.99,0,1,1,1,0,0,0,0,9,9,1,0,0,2
0,0,0,9.99,0,2,0,1,0,0,0,0,12,0,11,0,0,3
0,0,0,2.99,0,1,1,1,0,0,0,0,10,14,4,0,1,2
1,0,0,29.99,0,9,0,1,0,0,0,0,180,132,36,260,1,1
4,12,0,0,7,19,0,1,1,1,0,0,341,108,0,0,1,3
1,0,0,14.99,1,4,0,1,1,0,0,0,213,69,15,250,0,3
1,0,0,4.99,3,1,1,1,0,0,0,0,85,10,39,0,1,2
0,0,0,1.99,0,1,1,1,0,0,0,0,18,15,11,0,0,20
0,0,0,1.03,0,29,29,1,0,0,0,0,5,2,100,0,0,2
0,0,0,0.99,0,1,1,1,0,0,0,0,2,6,0,0,0,3
0,0,0,999,0,1,1,1,0,0,0,0,6,0,0,0,1,1
0,0,0,9.99,0,1,0,1,0,0,0,0,1,3,0,0,0,2
0,0,0,2.99,0,1,1,1,0,0,0,0,12,2,12,0,0,2
4,29,0,24.99,0,7,0,1,0,0,75,0,3723,305,20,3268,0,4
2,16,0,24.99,0,7,2,1,0,0,0,0,1255,279,114,1380,1,4
0,0,0,1.99,0,1,1,1,0,0,0,0,3,3,0,0,0,2
0,0,0,6.99,0,6,2,1,0,0,0,0,21,14,26,0,1,3
0,0,0,0.99,1,2,0,1,0,0,0,0,32,0,10,0,0,2
0,1,0,0.99,1,1,1,1,0,0,0,0,275,63,11,597,0,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,1,0,1,0,0,0,0,5,1,89,0,0,3
0,0,0,2.99,0,1,0,1,0,1,0,0,0,5,0,0,0,3
0,0,0,7.99,0,4,2,1,0,0,0,0,45,40,0,0,0,2
0,1,0,1.99,3,1,1,1,0,0,0,0,0,0,98,0,0,3
0,0,0,9.99,0,11,0,1,1,0,0,0,42,26,26,0,1,4
0,0,0,2.99,0,2,0,1,1,0,0,0,4,7,8,0,0,3
0,0,0,0.99,0,1,1,1,0,0,0,0,0,2,0,0,0,2
0,0,0,0,1,1,1,1,1,1,0,0,237,10,0,0,0,2
0,0,0,2.99,0,1,0,1,0,0,0,0,8,3,0,0,1,2
0,9,0,14.99,0,4,0,1,1,1,0,0,131,15,18,126,0,4
0,0,0,0.59,1,1,0,1,0,0,0,0,0,0,3,0,0,2
0,1,0,0.59,0,4,0,1,1,0,0,0,6,0,0,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,6,6,1,0,0,4
0,0,0,9.99,0,1,0,1,0,0,0,0,19,8,0,0,0,3
0,0,0,9.99,0,1,1,1,1,0,0,0,79,13,13,0,0,2
0,0,0,0,0,1,0,1,1,1,0,0,0,0,9,0,0,4
0,0,0,0.99,0,1,0,1,1,1,0,0,3,1,0,0,0,5
0,0,0,0.99,0,1,1,1,0,0,0,0,2,2,0,0,0,3
1,2,0,14.99,1,1,0,1,1,1,0,0,314,50,15,162,1,2
0,0,0,9.99,0,1,1,1,0,1,0,0,0,1,8,0,1,3
0,0,0,2.99,0,6,0,1,0,0,0,0,25,23,0,0,0,3
0,0,0,4.99,0,1,0,1,0,0,0,0,8,2,15,0,0,2
4,8,0,3.99,1,11,0,1,1,1,66,0,7488,1406,1,6407,0,3
0,1,0,6.99,0,4,0,1,0,0,0,0,19,0,32,0,0,3
0,0,0,0,0,1,1,1,0,0,0,0,21,5,0,0,0,5
0,2,18,34.99,0,1,0,1,1,1,0,0,0,0,0,0,0,1
0,0,0,2.99,0,1,0,1,0,0,0,0,3,0,12,0,0,2
0,0,0,4.99,0,1,1,1,0,0,0,0,1,0,0,0,1,4
0,0,0,4.99,0,1,1,1,0,0,0,0,2,1,0,0,0,5
0,0,0,0.99,0,1,0,1,0,0,0,0,4,6,0,0,0,2
5,75,0,4.99,0,5,0,1,0,0,83,0,5978,319,0,5425,1,1
0,0,0,1.99,0,1,1,1,1,1,0,0,0,0,13,0,0,2
0,0,0,11.99,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,0.99,0,2,0,1,1,1,0,0,16,0,45,0,0,2
1,0,0,1.99,0,4,4,1,1,0,0,0,136,18,10,151,0,3
0,0,18,4.99,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,6.99,0,9,0,1,1,1,0,0,10,0,5,0,1,3
1,0,0,9.99,0,3,0,1,1,0,0,0,189,76,0,253,0,3
0,1,0,19.99,0,2,1,1,0,0,0,0,13,0,0,0,0,2
0,1,0,9.99,0,1,0,1,0,0,0,0,102,33,0,110,0,1
0,0,0,14.99,0,1,0,1,0,0,0,0,7,1,25,0,0,3
0,0,0,3.99,0,1,0,1,1,1,0,0,3,6,35,0,0,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2
0,0,0,11.99,0,1,1,1,1,1,0,0,27,41,7,0,1,6
1,0,0,8.99,1,12,3,1,0,0,0,0,45,82,5,116,1,4
0,0,0,0.99,0,2,0,1,0,0,0,0,5,9,0,0,0,3
0,2,0,1.99,1,5,2,1,0,0,0,0,172,18,15,131,0,9
7,34,17,0,0,9,2,1,0,0,79,0,11635,913,0,0,0,2
0,0,0,9.99,0,1,1,1,0,0,0,0,4,2,9,0,0,3
0,0,0,4.99,1,2,0,1,0,0,0,0,166,7,6,147,0,2
0,0,0,13.99,0,1,1,1,0,0,0,0,4,2,0,0,1,4
0,1,0,4.99,0,1,1,1,0,0,0,0,31,4,46,0,0,2
0,0,0,4.99,0,8,4,1,0,0,0,0,25,2,0,0,0,6
2,0,0,2.99,0,5,2,1,0,0,0,0,179,145,27,115,1,1
0,4,0,16.99,0,2,0,1,0,0,0,0,6,2,0,0,1,3
0,0,0,0.99,0,1,1,1,0,0,0,0,8,4,8,0,0,3
0,0,0,1.99,0,1,0,1,1,0,0,0,48,6,0,0,0,4
2,117,0,29.99,1,8,2,1,1,0,0,0,1466,408,32,1728,1,4
0,7,0,69.99,0,2,0,1,0,0,0,0,296,32,0,192,0,2
0,1,0,4.99,0,2,1,1,0,0,0,0,73,58,9,118,0,5
0,0,0,0.99,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,4.99,0,1,1,1,0,0,0,0,14,6,32,0,1,3
0,0,0,0,0,1,1,1,1,0,0,0,0,0,14,0,0,3
0,0,0,4.99,0,1,0,1,0,0,0,0,5,0,0,0,0,4
3,5,0,19.99,0,11,2,1,0,0,74,0,1061,168,30,723,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,82,19,0,0,0,2
2,0,0,12.99,0,1,0,1,1,1,0,0,14,9,3,0,0,4
0,0,0,9.99,0,1,0,1,0,0,0,0,13,2,0,0,0,4
0,0,0,0,0,2,2,1,0,0,36,0,64,34,0,0,0,2
4,35,0,6.66,0,13,0,1,0,1,81,0,4575,228,48,3862,0,2
0,0,0,0.99,0,5,0,1,0,0,0,0,6,0,5,0,0,3
1,47,0,29.99,0,8,8,1,0,0,0,0,247,41,14,239,0,1
0,0,0,0.99,0,1,0,1,0,0,0,0,0,0,69,0,0,3
0,3,0,14.99,0,9,2,1,1,1,0,0,90,31,24,0,0,2
0,0,0,24.99,0,1,0,1,0,0,0,0,3,4,0,0,0,2
1,0,0,0.59,0,1,0,1,0,0,0,0,9,23,0,0,0,1
1,0,0,9.99,0,1,0,1,1,1,0,0,42,26,16,0,0,3
0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,1,0,0,0,0,19,3,22,0,0,3
6,1200,0,19.99,5,11,0,1,1,1,69,0,23716,3895,125,21902,0,4
0,0,0,14.99,0,1,1,1,0,0,0,0,26,7,0,0,0,3
0,0,0,0.99,0,1,2,1,0,0,0,0,19,4,2,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2
0,0,0,4.99,1,1,0,1,1,0,0,0,14,0,19,0,0,3
1,3,0,4.99,0,1,1,1,0,0,0,0,68,48,12,0,1,3
0,1,0,9.99,0,1,0,1,1,1,0,0,3,1,0,0,0,3
2,1,0,0,1,2,0,1,0,0,0,0,440,109,7,0,0,4
1,2,0,14.99,0,1,0,1,1,1,69,0,944,117,30,362,1,3
0,1,0,19.99,0,9,9,1,0,0,0,0,108,9,0,0,1,2
0,0,0,29.99,0,7,2,1,0,0,0,0,16,11,29,0,1,2
0,0,0,29.99,0,4,2,1,0,0,0,0,5,4,31,0,1,5
2,3,0,9.99,0,1,0,1,0,0,69,0,272,93,35,194,0,3
0,0,0,0.99,0,1,0,1,0,0,0,0,4,3,0,0,0,3
4,71,0,0,18,1,1,1,0,0,0,0,1341,215,0,121,1,1
1,0,0,4.99,0,1,0,1,0,0,0,0,3,13,0,0,0,1
5,37,0,14.99,0,1,0,1,1,1,77,0,4220,455,0,3758,0,3
0,0,0,4.19,0,3,0,1,0,0,0,0,0,0,10,0,0,3
1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,5
3,8,0,9.99,0,1,1,1,0,0,0,0,507,278,0,711,0,2
0,0,17,0,1,3,0,1,1,1,0,0,41,12,20,0,0,3
0,3,0,6.99,1,4,0,1,0,0,0,0,15,0,52,0,0,4
0,1,0,9.99,0,2,0,1,0,0,0,0,0,0,10,0,0,4
0,0,0,4.99,0,2,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,5.99,0,1,0,1,0,0,0,0,2,0,0,0,0,4
1,0,0,6.99,0,1,1,1,0,0,0,0,7,10,0,0,0,3
0,0,0,14.99,0,1,0,1,0,0,0,0,11,4,0,0,1,3
0,0,0,13.99,2,5,0,1,0,0,0,0,31,4,40,0,0,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
0,0,0,1.99,0,1,0,1,0,0,0,0,36,1,26,0,0,3
0,0,0,9.99,0,2,0,1,0,0,0,0,9,0,7,0,0,2
0,0,0,0.99,0,2,0,1,0,0,0,0,40,8,0,0,0,1
0,0,0,9.99,0,10,0,1,0,0,0,0,119,13,49,120,1,2
0,0,0,0.99,0,1,0,1,1,1,0,0,5,1,0,0,0,1
0,0,0,0.99,0,2,0,1,0,0,0,0,8,9,0,0,0,3
0,1,0,4.99,0,8,0,1,0,0,0,0,26,1,16,0,0,3
1,16,0,9.99,0,12,0,1,0,0,0,0,435,255,36,562,1,2
1,0,0,0.55,0,1,0,1,0,0,0,0,7,7,8,0,0,3
0,0,0,4.99,0,1,0,1,0,0,0,0,9,0,11,0,0,5
0,11,0,9.99,0,12,2,1,0,0,0,0,323,53,26,286,0,4
0,0,0,6.99,0,1,0,1,0,0,0,0,0,0,18,0,0,3
3,1,0,3.99,0,1,1,1,0,0,0,0,511,128,0,622,0,3
0,0,0,0,0,26,0,1,1,0,0,0,38,14,10,0,0,5
0,0,0,0.99,0,1,0,1,0,0,0,0,34,0,4,0,0,2
0,0,0,1.99,2,2,0,1,0,0,0,0,25,11,0,0,0,7
0,0,0,6.99,0,1,1,1,0,0,0,0,7,2,0,0,0,3
0,0,0,14.99,0,1,0,1,1,1,0,0,56,13,11,0,0,1
0,0,0,0,0,2,0,1,0,0,0,0,1,2,17,0,0,3
0,0,0,1.99,0,1,0,1,0,0,0,0,5,0,0,0,0,2
3,0,0,5.99,0,1,0,1,0,0,0,0,6,3,87,0,0,4
3,0,0,0.99,0,1,0,1,0,0,0,0,302,348,5,0,1,4
0,0,0,0.99,0,2,0,1,0,0,0,0,2,4,0,0,0,4
0,0,0,11.99,0,4,2,1,1,0,0,0,15,6,24,0,0,4
0,0,0,1.99,0,2,0,1,0,0,0,0,4,0,10,0,0,3
1,0,0,4.99,0,1,1,1,0,0,0,0,228,99,9,269,0,4
0,0,0,9.99,0,2,0,1,0,0,0,0,0,3,0,0,0,3
0,1,0,5.99,0,1,0,1,1,1,78,0,102,30,9,0,0,4
0,0,0,1.99,0,1,0,1,0,0,0,0,22,0,7,0,0,2
0,0,0,1.99,0,2,0,1,0,0,0,0,16,27,14,0,0,3
0,0,0,14.99,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,19.99,0,2,1,1,0,0,0,0,59,1,32,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,2,1,0,0,0,2
0,0,0,2.99,0,1,1,1,0,0,0,0,9,0,5,0,0,3
1,0,0,0,0,1,1,1,1,0,0,0,158,88,0,0,0,3
1,6,0,17.99,1,2,0,1,0,0,0,0,657,26,20,622,0,3
0,0,0,4.99,0,5,5,1,0,0,0,0,13,5,0,0,0,3
0,0,0,4.99,0,4,0,1,0,0,0,0,1,0,30,0,0,3
0,0,0,0.49,1,2,2,1,0,0,0,0,20,3,72,0,0,2
1,0,0,0.49,0,2,2,1,0,0,0,0,11,21,0,0,0,4
0,0,0,4.99,1,1,1,1,1,1,0,0,5,3,8,0,1,3
0,0,0,0.99,0,1,0,1,0,0,0,0,161,11,100,134,0,3
0,0,0,5.99,0,1,0,1,0,0,0,0,2,3,0,0,0,3
0,0,0,59.99,12,2,1,1,0,0,0,0,130,55,41,166,1,1
0,5,0,19.99,1,1,0,1,0,1,0,0,144,14,13,149,0,4
0,0,0,9.99,0,1,0,1,0,0,0,0,2,0,0,0,1,4
6,1741,0,2.99,0,10,10,1,1,1,0,0,22445,4053,0,23594,1,2
0,0,0,7.99,0,1,0,1,0,0,0,0,23,1,1,0,1,3
1,89,0,4.99,0,1,1,1,0,0,0,0,580,229,41,785,0,2
0,0,0,9.99,0,3,2,1,0,1,0,0,11,7,7,0,0,4
0,0,0,4.99,0,8,0,1,1,0,0,0,19,3,0,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,15,3,6,0,0,3
0,0,0,9.99,1,5,0,1,1,1,0,0,306,16,0,277,0,3
0,0,0,7.99,0,1,1,1,0,1,0,0,8,2,0,0,0,2
2,4,0,4.99,0,4,0,1,0,0,0,0,328,130,0,443,0,4
3,22,0,19.99,0,2,0,1,0,0,0,0,834,183,14,769,1,6
5,74,0,0,1,1,0,1,0,0,0,0,2596,460,0,0,0,4
3,0,0,6.99,0,29,29,1,1,1,0,0,9,2,18,0,1,4
2,1,0,0,0,1,1,1,1,1,0,0,135,70,394,0,1,5
1,0,0,5.99,0,1,1,1,0,0,0,0,36,5,0,0,0,1
0,1,0,1.99,0,7,0,1,0,0,0,0,25,1,11,0,0,1
0,0,0,0.99,0,1,0,1,0,0,0,0,0,3,0,0,0,3
4,9,0,0,0,3,2,1,0,0,0,0,2626,105,15,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,3,3,0,0,0,3
0,2,0,1.99,0,1,1,1,1,0,0,0,101,12,0,107,0,4
0,0,0,4.99,0,1,1,1,0,0,0,0,2,15,0,0,1,4
1,0,0,0,0,1,1,1,0,0,0,0,22,6,3,0,1,3
2,1,0,0,1,11,2,1,1,0,0,0,571,31,0,0,0,3
0,0,0,1.99,0,1,0,1,0,0,0,0,10,0,15,0,0,1
0,0,0,9.99,0,2,0,1,0,1,0,0,16,2,13,0,0,1
2,20,0,34.99,0,1,0,1,0,0,0,0,1312,122,0,1268,1,2
1,0,0,0.99,0,1,0,1,0,0,0,0,0,1,7,0,0,9
0,0,0,2.99,0,1,1,1,0,0,0,0,0,0,0,0,0,2
0,0,0,2.99,0,1,0,1,1,1,0,0,9,5,65,0,0,3
3,0,0,9.99,0,8,3,1,0,1,75,0,938,569,35,908,0,2
3,0,0,9.99,0,1,0,1,1,0,80,0,245,172,11,231,1,3
3,0,0,0.99,0,11,0,1,0,0,0,0,6,1,31,0,0,3
3,0,0,0.49,0,1,1,1,0,0,0,0,118,58,0,0,0,2
0,0,0,4.99,0,2,0,1,0,0,0,0,1,4,3,0,0,1
0,0,0,2.99,0,1,1,1,0,0,0,0,5,0,0,0,0,3
0,0,0,0.99,0,2,0,1,0,0,0,0,26,2,14,0,0,3
0,0,0,2.99,0,1,0,1,0,0,0,0,0,0,25,0,0,4
0,0,0,7.99,0,5,0,1,0,0,0,0,18,3,0,0,0,3
1,4,0,19.99,2,14,2,1,1,1,52,0,184,55,40,171,1,3
0,0,0,19.99,0,6,6,1,0,0,0,0,8,0,5000,0,0,3
0,0,0,4.99,0,1,0,1,0,0,0,0,3,0,14,0,0,1
1,3,0,19.99,1,10,2,1,1,0,0,0,609,35,29,603,0,2
0,0,0,1.99,4,2,0,1,0,0,0,0,3,0,0,0,0,3
0,0,0,3.99,0,1,1,1,0,0,0,0,2,1,15,0,1,4
0,7,0,7.49,2,1,0,1,0,0,0,0,17,4,0,0,0,1
0,0,0,4.99,0,1,1,1,0,0,0,0,10,0,25,0,0,5
4,160,0,0,1,1,0,1,0,0,0,0,5137,812,18,0,1,6
0,0,0,9.89,0,6,0,1,1,0,0,0,6,5,21,0,0,2
0,0,0,0.99,0,1,0,1,1,0,0,0,1,0,0,0,0,3
0,0,0,6.99,0,1,1,1,0,0,0,0,0,2,0,0,0,2
7,197,0,14.99,10,11,2,1,1,1,87,0,20795,856,44,19208,1,3
0,2,0,0.49,0,1,0,1,0,0,0,0,0,0,22,0,0,6
0,0,0,0.99,0,2,2,1,0,0,0,0,4,1,4,0,0,2
0,0,0,1.99,0,1,0,1,0,0,0,0,46,17,0,0,1,4
0,0,0,1.49,0,1,1,1,0,0,0,0,26,12,21,0,0,2
0,0,0,4.99,0,1,1,1,1,0,0,0,59,6,28,0,0,2
1,1,0,2.99,1,18,3,1,1,1,0,0,206,103,10,238,0,9
1,0,0,1.99,0,1,0,1,1,0,0,0,0,1,0,0,0,2
1,0,0,7.99,0,5,2,1,0,0,0,0,59,20,30,0,0,1
1,0,0,8.99,0,1,1,1,1,0,0,0,8,1,0,0,0,1
4,74,0,0.99,1,1,0,1,0,0,0,0,154,67,0,0,0,2
0,16,0,9.99,0,1,1,1,1,1,0,0,81,7,21,0,1,5
0,0,0,2.99,0,1,1,1,0,0,0,0,1,1,0,0,0,1
0,0,0,2.99,0,1,1,1,0,0,0,0,0,0,0,0,0,2
0,0,0,1.99,0,1,0,1,1,0,0,0,21,1,31,0,0,3
0,0,0,4.99,0,1,1,1,0,0,0,0,2,0,0,0,0,2
0,0,0,11.99,0,4,0,1,0,0,0,0,46,16,0,0,0,7
1,0,0,0,1,1,0,1,0,0,0,0,75,23,4,0,1,4
0,0,0,1.19,0,1,1,1,1,0,0,0,6,11,0,0,0,2
0,0,0,5.99,0,1,1,1,0,0,0,0,7,2,14,0,1,4
0,0,0,5.99,0,1,0,1,0,1,0,0,6,0,24,0,0,2
0,11,0,49.99,3,1,1,1,0,0,0,0,95,23,0,0,0,7
1,1,0,1.99,0,10,2,1,0,0,0,0,250,52,9,257,1,1
0,0,0,1.99,0,1,0,1,0,0,0,0,6,2,0,0,0,4
0,0,0,9.99,0,1,1,1,0,0,0,0,3,7,0,0,0,1
0,0,0,0.99,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0,1,0,13.99,1,1,0,1,1,1,0,0,70,1,17,0,0,3
0,0,0,2.99,0,1,1,1,0,0,0,0,11,5,0,0,0,4
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3
1,4,0,14.99,0,1,1,1,0,0,0,0,308,33,0,337,0,4
0,0,0,0,1,2,1,1,0,0,0,0,0,0,39,0,0,2
0,0,0,9.99,0,8,0,1,0,0,0,0,122,27,37,101,0,4
0,0,0,9.99,0,13,2,1,0,0,0,0,8,6,0,0,0,3
1,0,0,1.99,0,1,1,1,0,0,0,0,36,36,0,0,0,2
0,0,0,0.99,0,1,1,1,0,0,0,0,4,2,0,0,0,2
0,0,0,14.99,0,1,1,1,1,1,0,0,1,0,8,0,0,3
1,36,0,4.99,0,5,0,1,1,0,0,0,385,20,0,367,0,1
0,0,0,9.99,0,1,1,1,0,0,0,0,0,0,0,0,1,3
3,1,0,1.99,0,1,0,1,1,0,0,0,389,115,18,368,0,3
0,1,0,3.99,0,1,1,1,0,0,0,0,92,15,20,0,0,4
0,0,0,9.99,0,5,2,1,0,0,57,0,25,6,54,0,1,1
0,53,0,0,0,1,1,1,0,0,0,0,25,34,0,0,1,5
4,1,0,4.99,0,1,1,1,1,1,0,0,269,70,40,0,0,2
0,0,0,4.99,0,1,0,1,0,0,0,0,4,0,0,0,0,1
0,0,0,9.99,0,1,1,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0,1,1,1,0,0,0,0,31,6,0,0,0,3
0,0,18,0.99,0,2,0,1,0,0,0,0,35,28,1,0,0,1
0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,5
0,0,0,4.99,0,1,0,1,0,0,0,0,5,0,1,0,0,6
0,0,0,19.99,0,1,0,1,0,0,0,0,64,41,0,0,0,5
0,0,0,2.99,0,1,1,1,0,0,0,0,19,1,16,0,0,3
2,1,0,39.99,0,8,4,1,0,0,0,0,139,105,64,195,0,2
0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,0,0,3
0,0,0,3.99,0,1,0,1,0,0,0,0,0,0,0,0,1,4
0,1,0,3.99,3,1,0,1,1,1,0,0,124,13,35,134,0,2
0,0,0,1.99,0,1,0,1,0,0,0,0,3,1,0,0,0,4
2,0,0,2.99,0,1,0,1,1,1,0,0,6,4,5,0,0,2
0,0,0,0,0,2,2,1,0,1,0,0,3,0,0,0,1,5
3,398,0,19.99,2,1,1,1,0,1,0,0,2628,1182,0,2728,1,5
0,0,0,4.99,0,1,1,1,1,1,0,0,1,0,0,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,6,1,21,0,0,4
0,1,0,9.99,0,2,2,1,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4
0,0,0,1.49,0,3,2,1,1,0,0,0,11,0,14,0,0,2
0,0,0,8.99,3,29,29,1,0,0,0,0,0,0,0,0,0,1
3,0,0,14.99,0,10,2,1,0,0,54,0,129,66,20,181,0,1
2,0,0,0.99,0,3,0,1,0,0,0,0,2,0,0,0,0,1
4,455,17,59.99,1,9,3,1,0,0,0,0,16234,2195,47,13700,0,3
2,1,0,9.99,0,1,1,1,0,0,0,0,590,122,29,680,1,3
0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,2
2,0,0,0,0,1,2,1,0,0,0,0,6,5,0,0,0,1
0,3,0,9.99,1,4,2,1,0,0,0,0,235,8,1,235,0,3
1,0,0,14.99,0,1,1,1,0,0,0,0,3,0,0,0,1,4
4,16,0,19.99,5,10,2,1,1,1,86,0,2679,393,35,2499,0,3
0,2,0,4.99,0,8,2,1,0,0,0,0,56,5,10,0,0,2
0,0,0,4.99,0,7,0,1,1,1,0,0,14,0,13,0,0,3
1,23,0,9.99,0,4,4,1,0,0,0,0,362,45,0,390,1,2
1,0,0,0,0,2,1,1,0,0,0,0,143,63,11,186,0,2
0,0,0,3.99,0,2,2,1,1,0,0,0,1,0,0,0,0,5
2,4,0,0.99,0,2,0,1,0,0,0,0,29,30,36,0,0,2
0,0,0,0.99,0,1,0,1,0,0,0,0,66,2,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,4
0,0,0,1.99,2,1,0,1,0,0,0,0,0,0,40,0,0,2
0,0,0,0.99,0,2,0,1,0,0,0,0,17,13,15,0,0,5
0,2,0,19.99,1,2,0,1,0,0,0,0,58,8,100,0,0,3
0,0,0,4.99,0,1,1,1,0,0,0,0,3,2,0,0,0,1
3,0,0,4.99,0,8,0,1,0,0,0,0,235,45,22,0,0,3
1,0,0,5.99,0,2,0,1,0,1,0,0,48,11,49,0,0,2
1,0,0,2.99,2,1,1,1,0,0,0,0,335,47,0,334,0,4
0,0,0,5.99,0,1,1,1,0,1,0,0,29,10,100,0,0,5
0,6,0,29.99,0,1,0,1,0,0,0,0,165,7,14,162,0,1
0,0,0,1.99,0,1,1,1,0,0,0,0,1,12,7,0,0,3
0,1,0,4.99,0,1,1,1,0,0,0,0,8,1,0,0,0,2
1,0,0,4.99,0,1,1,1,1,1,0,0,40,4,38,0,0,3
4,1191,0,26.24,1,9,2,1,0,0,82,0,11983,1507,10,12382,0,1
2,2,0,17.99,1,8,2,1,0,0,0,0,120,28,18,118,0,3
